player_id,name,position,team,games,proj_pass_yd,proj_pass_yd_sd,proj_pass_td,proj_pass_td_sd,proj_pass_int,proj_pass_int_sd,proj_rush_yd,proj_rush_yd_sd,proj_rush_td,proj_rush_td_sd,proj_rec_yd,proj_rec_yd_sd,proj_rec,proj_rec_sd,proj_rec_td,proj_rec_td_sd,proj_fum_lost,proj_fum_lost_sd,fp_mean,fp_std,fp_p10,fp_p25,fp_p50,fp_p75,fp_p90,weekly_fp_mean_avg,weekly_fp_std_avg,cv_fp,weekly_cv_fp,UncertaintyPercentile,pos_baseline_cv_pass_yd,pos_baseline_cv_rush_yd,pos_baseline_cv_rec_yd,player_cv_shrunk_pass_yd,player_cv_shrunk_rush_yd,player_cv_shrunk_rec_yd,overdisp_used_pass_td,overdisp_used_rush_td,overdisp_used_rec_td,overdisp_used_rec,overdisp_used_pass_int,overdisp_used_fum_lost,vif_from_projection_error,variance_source,variance_outlier_flag,variance_outlier_z,p40_used_pass_cmp_40,p40_used_rush_40,p40_used_rec_40,p50_td_used_pass_td_50,p50_td_used_rush_td_50,p50_td_used_rec_td_50,expected_pass_300_399,expected_pass_400_499,expected_pass_500_plus,expected_rec_300_bonus,expected_td_50_pass,expected_td_50_rush,expected_td_50_rec,expected_40_pass_cmp,expected_40_rush,expected_40_rec,league,samples,seed,projection_source,validation_passed,simulation_version,fp_mean_comp,fp_std_comp,fp_p10_comp,fp_p25_comp,fp_p50_comp,fp_p75_comp,fp_p90_comp,cv_fp_comp,weekly_cv_fp_comp,fp_delta,fp_ratio,comp_attempts_overdispersion,comp_completion_alpha_prior,comp_td_zero_inflation,comp_season_factor_vol
15237,Trevor Lawrence,QB,JAC,17,3965.27117001136,267.067633111262,25,2.48217697083645,13,0.884601570655199,249.787875804619,17.6593163082307,3,0.762436916285946,0.0,0.0,0,0.0,0,0.0,4,0.126837767301143,274.76,2.67,271.59,272.59,274.59,276.59,278.59,16.16,10.43,0.01,0.646,18,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,7.17044,0.0,0.0,YAHOO_AUCTION,50000,52,FFA,True,0.2.0,302.61,30.85,263.62,281.22,301.7,323.1,342.73,0.102,0.515,27.85,1.101,0.15,25.0,0.05,0.08
11150,Geno Smith,QB,LVR,17,3918.10982961,307.105545341324,23,3.47510198617148,13,1.81940970645486,235.159651647103,30.6228559984534,2,0.461173101573668,0.0,0.0,0,0.0,0,0.0,2,0.566732526204098,261.29,2.65,258.24,259.24,261.24,263.24,265.24,15.37,9.88,0.01,0.643,16,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,7.05102,0.0,0.0,YAHOO_AUCTION,50000,53,FFA,True,0.2.0,288.88,28.93,252.4,268.92,288.13,308.03,326.43,0.1,0.519,27.59,1.106,0.15,25.0,0.05,0.08
13589,Josh Allen,QB,BUF,17,3901.01479742522,189.66410365719,30,2.20225135652574,10,1.88987392103081,570.100757288906,48.7490630167787,11,1.19164644633005,0.0,0.0,0,0.0,0,0.0,3,0.538329836361561,380.09,2.66,377.05,378.05,380.05,382.05,384.05,22.36,13.02,0.007,0.582,1,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,7.03944,0.0,0.0,YAHOO_AUCTION,50000,54,FFA,True,0.2.0,412.5,38.65,363.88,385.92,411.23,437.83,462.88,0.094,0.434,32.41,1.085,0.15,25.0,0.05,0.08
16579,Caleb Williams,QB,CHI,17,3767.16003029156,256.648321483548,26,4.50650644174411,10,1.36996893041914,479.53011737978,58.2743122404882,2,1.10503603990933,0.0,0.0,0,0.0,0,0.0,5,0.409821010528546,291.42,2.6,288.64,289.64,291.64,292.64,294.64,17.14,10.71,0.009,0.625,10,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.78452,0.0,0.0,YAHOO_AUCTION,50000,55,FFA,True,0.2.0,322.7,30.25,284.4,301.83,321.87,342.51,361.93,0.094,0.475,31.27,1.107,0.15,25.0,0.05,0.08
14779,Justin Herbert,QB,LAC,17,3935.89248769406,171.532553050169,26,2.38811034979198,8,1.77145299913284,281.701567588035,29.2468456897826,3,0.575341409490893,0.0,0.0,0,0.0,0,0.0,2,0.0682337157461454,294.69,2.67,291.61,292.61,294.61,296.61,298.61,17.33,10.5,0.009,0.606,6,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,7.0846,0.0,0.0,YAHOO_AUCTION,50000,56,FFA,True,0.2.0,322.79,30.93,284.07,301.38,321.73,343.18,362.91,0.096,0.48,28.1,1.095,0.15,25.0,0.05,0.08
13593,Lamar Jackson,QB,BAL,17,3867.8777887164,184.434021892292,34,3.31931477887401,8,1.53777601697935,844.643725861416,60.2454998984718,4,0.712550701686056,0.0,0.0,0,0.0,0,0.0,5,0.345071706931211,380.16,2.64,377.18,378.18,380.18,382.18,383.18,22.36,13.5,0.007,0.604,5,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.97558,0.0,0.0,YAHOO_AUCTION,50000,57,FFA,True,0.2.0,418.29,36.12,372.67,393.55,417.2,442.09,465.03,0.086,0.417,38.14,1.1,0.15,25.0,0.05,0.08
16583,Michael Penix Jr.,QB,ATL,17,3887.03235895494,209.511999507022,24,2.5477832354331,14,2.14048411745887,176.919310867096,74.2860432085674,2,0.707870643306839,0.0,0.0,0,0.0,0,0.0,3,0.286019349942876,254.2,2.65,251.17,252.17,254.17,256.17,257.17,14.95,10.0,0.01,0.669,26,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,7.02934,0.0,0.0,YAHOO_AUCTION,50000,58,FFA,True,0.2.0,280.37,29.38,243.32,260.1,279.46,299.83,318.58,0.105,0.536,26.17,1.103,0.15,25.0,0.05,0.08
16584,J.J. McCarthy,QB,MIN,17,3965.22773949262,181.599296725519,28,2.49862355112105,14,1.79973854004915,269.046202196138,54.6107912678059,2,0.873946435056821,0.0,0.0,0,0.0,0,0.0,4,0.343670968542477,280.68,2.66,277.51,278.51,280.51,282.51,284.51,16.51,10.9,0.009,0.66,20,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,7.16376,0.0,0.0,YAHOO_AUCTION,50000,59,FFA,True,0.2.0,308.84,31.48,269.03,287.13,307.98,329.52,349.73,0.102,0.511,28.16,1.1,0.15,25.0,0.05,0.08
16581,Jayden Daniels,QB,WAS,17,3821.44766376373,156.67387353389,28,2.72091876026423,10,1.33696369922682,795.401453994699,111.66311086339,6,1.26796774524579,0.0,0.0,0,0.0,0,0.0,2,0.783215959340901,363.31,2.63,360.4,361.4,363.4,365.4,366.4,21.37,12.54,0.007,0.587,3,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.91628,0.0,0.0,YAHOO_AUCTION,50000,60,FFA,True,0.2.0,400.51,34.59,356.89,376.85,399.61,423.15,445.53,0.086,0.422,37.2,1.102,0.15,25.0,0.05,0.08
14056,Kyler Murray,QB,ARI,17,3806.40697463082,173.192891468173,25,4.19586351436775,11,0.866594717071243,550.507459295721,32.451339267547,5,0.669233513561808,0.0,0.0,0,0.0,0,0.0,3,0.334529480988077,316.16,2.63,313.31,314.31,316.31,318.31,319.31,18.6,11.14,0.008,0.599,4,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.855,0.0,0.0,YAHOO_AUCTION,50000,61,FFA,True,0.2.0,348.73,32.25,307.74,326.57,347.94,370.03,390.38,0.092,0.458,32.56,1.103,0.15,25.0,0.05,0.08
14782,Jordan Love,QB,GB,17,3859.42112836047,204.534352285459,28,2.07516637121456,12,1.12482571376255,162.166270352139,36.5374373060341,2,0.422697755058215,0.0,0.0,0,0.0,0,0.0,2,0.576601827663817,273.55,2.65,270.59,271.59,273.59,275.59,276.59,16.09,10.62,0.01,0.66,21,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.957,0.0,0.0,YAHOO_AUCTION,50000,62,FFA,True,0.2.0,298.82,31.01,259.98,277.38,297.72,319.02,339.27,0.104,0.515,25.27,1.092,0.15,25.0,0.05,0.08
13592,Sam Darnold,QB,SEA,17,3758.9079591064,246.298137180536,24,2.81458777047047,13,2.88902447398028,205.638159787959,32.7319402946246,2,0.801860076721575,0.0,0.0,0,0.0,0,0.0,3,0.831893315531076,253.71,2.58,250.92,251.92,253.92,254.92,256.92,14.92,9.91,0.01,0.664,25,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.79292,0.0,0.0,YAHOO_AUCTION,50000,63,FFA,True,0.2.0,279.63,29.13,242.97,259.54,278.75,298.81,317.35,0.104,0.529,25.92,1.102,0.15,25.0,0.05,0.08
16582,Bo Nix,QB,DEN,17,3793.33303294207,156.487646643018,29,3.30378025062632,12,0.967869340017815,440.972669443393,33.3777649055988,3,0.782951395519025,0.0,0.0,0,0.0,0,0.0,1,0.834375484172218,310.66,2.62,307.83,308.83,310.83,312.08,313.83,18.27,11.3,0.008,0.618,8,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.83278,0.0,0.0,YAHOO_AUCTION,50000,64,FFA,True,0.2.0,340.87,32.28,300.01,318.67,340.04,362.04,382.85,0.095,0.465,30.21,1.097,0.15,25.0,0.05,0.08
16148,Bryce Young,QB,CAR,17,3535.21704657327,282.772353053994,23,4.58768612249483,12,1.33026487370548,301.387807648618,17.5067798464092,4,0.75584424684471,0.0,0.0,0,0.0,0,0.0,3,0.642028426854923,263.94,2.53,260.55,262.55,263.55,265.55,267.55,15.53,9.9,0.01,0.637,13,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.39366,0.0,0.0,YAHOO_AUCTION,50000,65,FFA,True,0.2.0,290.31,29.78,252.57,269.8,289.48,309.92,328.8,0.103,0.507,26.37,1.1,0.15,25.0,0.05,0.08
7836,Aaron Rodgers,QB,PIT,17,3767.02521772056,132.737729642301,25,4.40674189752509,10,1.74037375520683,96.0923892464975,61.597610429798,1,0.910341506523179,0.0,0.0,0,0.0,0,0.0,3,0.407499763055093,247.09,2.62,244.29,245.29,247.29,248.29,250.29,14.53,9.78,0.011,0.673,29,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.80148,0.0,0.0,YAHOO_AUCTION,50000,66,FFA,True,0.2.0,270.76,28.61,234.57,251.04,269.91,289.51,307.82,0.106,0.538,23.67,1.096,0.15,25.0,0.05,0.08
17030,Cam Ward,QB,TEN,17,3549.69775085195,347.404206954522,22,1.68672273991194,13,1.86430666085832,318.756577054146,119.170505723638,2,1.32438748486043,0.0,0.0,0,0.0,0,0.0,4,0.0352260295704588,246.26,2.53,242.86,244.86,245.86,247.86,249.86,14.49,9.55,0.01,0.659,22,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.39994,0.0,0.0,YAHOO_AUCTION,50000,67,FFA,True,0.2.0,273.46,28.06,237.67,254.16,272.8,291.89,309.77,0.103,0.522,27.2,1.11,0.15,25.0,0.05,0.08
10700,Kirk Cousins,QB,ATL,17,1365.43363683394,1759.63356357627,8,10.2892011627479,5,5.63570929816241,21.1081220900155,18.7599810840493,0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.147908431874467,79.2,1.56,77.73,77.73,78.73,79.73,81.73,4.66,4.05,0.02,0.869,35,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,2.46932,0.0,0.0,YAHOO_AUCTION,50000,68,FFA,True,0.2.0,87.69,13.85,70.31,78.09,87.14,96.76,105.73,0.158,0.769,8.49,1.107,0.15,25.0,0.05,0.08
10703,Russell Wilson,QB,NYG,17,2898.66078000757,612.52279266236,18,6.44783580786346,8,2.33132108689532,211.190147671337,90.4279806782613,2,0.66259664044908,0.0,0.0,0,0.0,0,0.0,4,0.826801019439087,202.31,2.3,199.07,201.07,202.07,204.07,205.07,11.9,7.95,0.011,0.668,27,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,5.24524,0.0,0.0,YAHOO_AUCTION,50000,69,FFA,True,0.2.0,223.52,24.54,192.59,206.55,222.82,239.61,255.47,0.11,0.548,21.2,1.105,0.15,25.0,0.05,0.08
14783,Jalen Hurts,QB,PHI,17,3458.49421431276,231.225672876195,23,2.27641317757303,8,1.50540336791783,646.802218856494,74.2359284682325,13,1.18746961531772,0.0,0.0,0,0.0,0,0.0,4,0.344181520637788,355.27,2.5,352.02,353.02,355.02,357.02,359.02,20.9,12.23,0.007,0.585,2,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.24718,0.0,0.0,YAHOO_AUCTION,50000,70,FFA,True,0.2.0,386.82,36.8,340.66,361.46,385.68,411.09,434.67,0.095,0.438,31.55,1.089,0.15,25.0,0.05,0.08
16580,Drake Maye,QB,NE,17,3525.98213555471,160.336582109944,24,3.5817159854463,13,1.03424786603809,517.154290041651,102.886797835772,3,0.801869388811442,0.0,0.0,0,0.0,0,0.0,5,0.67220302241111,277.09,2.53,273.75,275.75,276.75,278.75,280.75,16.3,10.47,0.009,0.642,15,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,6.33562,0.0,0.0,YAHOO_AUCTION,50000,71,FFA,True,0.2.0,307.83,29.87,270.22,287.27,307.01,327.51,346.62,0.097,0.487,30.74,1.111,0.15,25.0,0.05,0.08
14059,Daniel Jones,QB,IND,17,2561.80315032185,882.285435758252,16,7.53375567609262,9,3.71972068215529,347.033373722075,145.56081497502,3,1.23255017022886,0.0,0.0,0,0.0,0,0.0,3,0.271312840139137,199.81,2.15,197.18,198.18,199.18,201.18,202.18,11.75,7.78,0.011,0.662,23,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,4.6371,0.0,0.0,YAHOO_AUCTION,50000,72,FFA,True,0.2.0,221.6,24.07,191.22,204.91,220.83,237.49,252.97,0.109,0.532,21.79,1.109,0.15,25.0,0.05,0.08
16586,Spencer Rattler,QB,NO,17,2529.73789830508,1030.44817208803,15,9.32360849919171,9,3.43364841528322,206.727762711864,101.019699301615,1,0.608461145900279,0.0,0.0,0,0.0,0,0.0,4,1.00239338300975,166.43,2.14,163.86,164.86,165.86,167.86,168.86,9.79,6.97,0.013,0.712,31,0.545539743060139,1.173891034841779,0.0,0.545539743060139,1.173891034841779,0.0,1.0,1.0,0.3,0.4999999999999997,1.0,0.25,0.15,baseline,0,0.0,0.02,0.0,0.0,0.06,0.0,0.0,0,0,0,0,0,0,0,4.57042,0.0,0.0,YAHOO_AUCTION,50000,73,FFA,True,0.2.0,185.63,21.64,158.4,170.87,184.99,199.74,213.69,0.117,0.587,19.2,1.115,0.15,25.0,0.05,0.08
